class_name,str_encoding
AamirKhan,-0.04260633^-0.053824857^-0.028453762^-0.004623678^-0.14404811^0.047324106^-0.011119907^0.08931149^-0.02428364^0.021074744^0.0006489155^0.045131717^0.11446779^0.16046578^-0.0252298^-0.15078472^-0.06432424^-0.10677982^0.030231956^0.0705797^-0.03650662^-0.19577093^-0.0024406028^0.09625295^-0.08203373^0.00097272545^-0.0040172846^0.00038841338^-0.1795767^-0.022577541^-0.0802161^-0.03563244^0.07268302^0.07673451^-0.15729536^0.10609607^0.04399017^0.07588681^-0.14743832^0.0138997^0.021978682^-0.09542913^0.0030503739^-0.12639819^-0.049136613^-0.086028434^0.058161303^-0.029887613^-0.018224547^0.11365151^-0.023278825^-0.0744132^0.020401308^0.17447259^0.21682107^0.08710859^-0.0299245^0.025547964^0.03845067^-0.1295661^-0.036379278^0.07971798^-0.0034035812^-0.1122187^-0.024339454^0.19955783^0.05617098^0.04815454^-0.034721337^-0.023898251^-0.030780716^-0.04360036^-0.044658475^0.062304627^0.20709698^0.113567375^0.052001692^-0.03557216^0.10677191^-0.026141215^-0.14479908^-0.11555691^0.029623337^-0.061150298^-0.09630429^0.12171132^0.06309927^0.018680114^0.14061333^0.03083993^-0.021856165^-0.15752786^0.21497987^-0.04739865^-0.109888874^-0.04924007^-0.02713894^0.0113922525^0.10047782^-0.004350853^0.034720074^0.04549301^-0.0044291397^0.015083072^-0.011929578^0.11995874^-0.15551797^-0.025463428^-0.23798029^-0.09476832^-0.057907727^0.055521436^0.042770106^-0.106371276^-0.031295326^0.057702035^0.10695426^-0.047181338^0.07227349^0.074412845^0.029073577^-0.14091845^0.021915523^0.017828623^-0.03462624^0.116648115^0.017761387^0.10082892
AamirKhan,-0.05760871^-0.032749318^-0.16965844^0.026513346^-0.13844627^-0.026127532^-0.035960756^0.06781513^0.119509056^0.12032531^0.07842984^0.03776245^0.16278084^0.20054817^-0.13052283^-0.06419033^0.018927252^-0.024451112^-0.0056159208^0.10421233^0.009465131^-0.19131473^-0.032976195^0.15119563^-0.10571277^1.9120453e-05^0.036072385^0.019600205^-0.029784895^0.10141295^-0.08232846^0.08512922^0.09777114^3.3896893e-05^-0.2217159^0.12413997^-0.0065492564^0.13481425^-0.18831506^0.04288677^-0.08023459^-0.041501835^-0.100172706^-0.062089864^0.00041574615^-0.15499122^0.02529327^0.025241291^0.111835636^0.02038713^0.037616078^0.086230144^-0.028354852^0.07671583^0.1780987^0.10775149^-0.009751703^-0.030450746^0.11375294^-0.13472474^-0.06921061^-0.04447065^0.037898023^-0.05590717^-0.12363124^0.07815239^0.10247969^0.049667384^0.0481076^0.032623682^-0.03592212^-0.0381179^-0.01910115^0.051584717^0.120775245^0.043971043^0.060085516^0.06637946^-0.0099755395^-0.079752974^-0.08541526^-0.010992245^-0.014038642^-0.08218596^-0.0010544125^0.11123867^0.04353044^0.03876403^0.1983695^-0.03530636^-0.09896769^-0.11319687^0.1383262^-0.0363425^-0.0015503479^-0.09215705^-0.05579056^-0.028148467^0.13788895^-0.031441692^0.117485486^0.033398453^0.040441416^0.03345693^-0.067889534^0.08662947^-0.1459864^-0.10957969^-0.07283446^-0.07130163^-0.10028454^0.095598385^0.01321314^-0.07922217^-0.01907553^0.043378234^0.12668383^-0.11391364^0.09070693^0.028471403^-0.00045392502^-0.07172483^0.026812026^0.019585295^-0.12131628^0.12876229^-0.023371743^0.12305391
AamirKhan,-0.05435457^-0.01575443^-0.1173555^0.07008007^-0.16698566^0.0069060414^-0.037230976^0.06872855^0.104852326^0.051831357^0.07959494^0.020595843^0.10745755^0.16011186^-0.13505492^-0.04723008^-0.03920211^-0.050371718^-0.02795747^0.09272257^0.022465773^-0.23465708^-0.015802717^0.1206412^-0.059643943^-0.04094882^0.0054761586^0.024050001^-0.07825802^0.052322533^-0.06537128^0.0851522^0.085853^0.039215125^-0.2356294^0.11232363^-0.024715118^0.10415571^-0.18351363^0.02507241^-0.053312685^-0.08922495^-0.043139625^-0.1042977^0.033932954^-0.17666931^0.037193406^-0.030190295^0.04736833^0.06842629^0.02391798^0.040419556^-0.009991168^0.110283926^0.18108466^0.10319107^-0.012890512^-0.041933086^0.107876256^-0.14238484^-0.05957723^0.0044159363^0.029208759^-0.09103682^-0.090805314^0.16702598^0.079341665^0.009183602^-0.0091307955^0.050564405^-0.05653274^-0.034733612^-0.022946332^0.09022435^0.15864478^0.028929^0.107976265^0.009794481^-0.03237522^-0.063676715^-0.10852089^-0.0638325^-0.014453722^-0.10858299^-0.043767914^0.17397861^0.008645661^0.0087408675^0.1754602^-0.004970691^-0.05504644^-0.15066195^0.12085479^-0.04625949^0.0024128903^-0.025755778^-0.070023045^-0.0020971552^0.12508653^0.0090978^0.08199735^0.004604796^0.019346984^0.039929997^-0.014725027^0.12552436^-0.117062785^-0.054703683^-0.12056828^-0.11927621^-0.13300982^0.11238513^0.036526848^-0.101333365^0.020561218^0.016329883^0.15134874^-0.04818163^0.147536^0.054546867^0.0037532721^-0.07619949^0.055149335^0.017784707^-0.06016274^0.123245485^0.03919414^0.12411887
AamirKhan,-0.010009936^-0.045108028^-0.06127336^0.052544978^-0.14296256^0.010800465^-0.019047579^0.088560425^0.030831382^0.10663067^0.09239757^0.038534366^0.16356109^0.16613507^-0.073103346^-0.080175035^0.017143253^0.016317317^-0.027920326^0.12970635^0.030224752^-0.17076522^-0.0022328277^0.20633622^-0.08819927^-0.039501924^0.0014492471^0.023880957^-0.05268912^0.08083414^-0.113969125^0.054839134^0.085542195^0.07570147^-0.19982092^0.08950888^-0.00903305^0.116542086^-0.19047482^0.007905104^-0.06841547^-0.07604972^-0.06120006^-0.094871856^-0.036220457^-0.19133249^0.035134494^0.01907844^0.06321533^0.11385756^0.10265438^0.0545333^-0.037818052^0.124183804^0.19922557^0.07261153^0.017984955^-0.062850215^0.13163981^-0.14889815^-0.062009566^-0.012782472^-0.016548548^-0.0727419^-0.12233247^0.10243879^0.09210905^0.009916011^-0.028689982^0.04088775^-0.045188144^-0.04118342^-0.022894135^0.08409733^0.12611581^0.019484598^0.09197021^0.046283793^0.05238474^-0.038819186^-0.0743291^-0.056381278^0.015352439^-0.10396375^0.021249933^0.120738454^0.027312433^0.022631826^0.1990397^0.026381055^-0.06746596^-0.11788138^0.13768986^-0.02722482^-0.0630913^-0.08862773^-0.07475442^0.018251358^0.107158996^-0.054440096^0.13469937^0.09054601^0.04652003^0.04720476^-0.0062003536^0.08384253^-0.12217212^-0.09322876^-0.059753187^-0.08944208^-0.11247089^0.13065594^0.029452192^-0.07774839^-0.009980424^0.038655795^0.16237867^-0.091070786^0.054975793^0.057063658^0.004505471^-0.09280878^0.035022665^0.010521651^-0.09435752^0.12266291^0.054796156^0.11807011
AamirKhan,-0.054928735^0.06316077^-0.07394373^0.040674362^-0.13448781^0.0022106357^-0.04825279^0.023446823^0.040772505^0.051500894^0.1006361^0.01668482^0.11740402^0.046411272^-0.12872589^0.013356365^-0.040524967^-0.07719395^-0.062715895^0.15713459^0.0474258^-0.2757534^0.007350139^0.14367579^-0.037560277^-0.004687563^0.002670145^-0.012312525^-0.030046595^0.01945609^-0.041607004^0.0047906293^0.08458461^0.07743435^-0.19302776^0.07924562^0.014131814^0.18021744^-0.1049948^-0.009060749^-0.0566404^-0.12699173^0.03040771^-0.10255444^0.047519922^-0.14429323^0.11304302^-0.016720397^-0.060130917^0.09946798^-0.033460338^-0.02790301^-0.03686526^0.11192124^0.1749029^0.07279727^-0.05315386^-0.00010319621^0.028198458^-0.16264565^-0.068283394^-0.007818122^0.09430043^-0.12314296^-0.026604297^0.17900403^0.0136860125^0.00932664^-0.08337818^-0.048565533^-0.07074669^-0.03618606^-0.08449472^0.09642736^0.22292447^0.021250447^0.120779485^0.066020235^0.04264307^-0.0064403196^-0.126907^-0.0905618^-0.014244135^-0.07935286^-0.09333696^0.17392123^-0.017289601^0.03588043^0.18894917^0.0041117235^-0.025899632^-0.1813402^0.117135786^0.014308789^-0.008339666^-0.031247567^-0.07617676^0.040916372^0.092220716^-0.031451657^0.009206313^-0.048456814^-0.05274873^0.084236614^0.007829638^0.16652906^-0.09022829^0.029477883^-0.07309798^-0.16049309^-0.13354035^0.15152746^0.03456297^-0.019382106^0.045958355^0.036201004^0.029308792^-0.007462559^0.09212404^0.09713258^-0.027941959^-0.035711642^0.035852984^0.057695422^-0.0765824^0.13406657^0.017079785^0.04449827
AamirKhan,0.0009914333^-0.0048288866^-0.117384635^-0.05035286^-0.08045342^-0.030630063^-0.0564706^0.08376812^-0.00061169645^0.19183236^0.09660412^-0.04607796^0.216499^0.18097673^0.039538845^-0.00017042612^0.18136367^0.044661626^0.010070657^0.113353826^0.01038262^-0.09866696^0.08320784^0.18889572^-0.09542625^0.04130795^0.07709055^-0.052127324^0.03353305^0.040680714^-0.054831833^0.057815548^0.14978258^0.042475376^-0.11096523^0.07054896^0.10371711^0.24515434^-0.13924043^-0.007842126^-0.106361225^-0.0011693254^-0.072110765^0.004720351^-0.09940847^-0.06521044^0.062428355^0.07734586^0.044657238^-0.0009896939^0.09827332^0.0060706357^-0.038962513^0.06304725^0.10547421^0.064380474^0.07317184^-0.04589789^0.1811773^-0.18452837^-0.094277576^-0.1108926^-0.04004547^-0.07037944^-0.05694867^0.02916775^0.0543018^0.11017648^0.06279681^-0.020509858^-0.0475629^-0.07315359^-0.055219267^-0.06549798^0.11420523^-0.022854758^-0.018708413^0.1714257^0.07711192^-0.067781515^-0.06984477^0.0082095275^-0.04205089^-0.096597046^0.0509624^0.03461939^0.028166883^0.031577006^0.15471603^-0.0071306895^-0.1040083^-0.060364153^0.09787013^-0.065373845^-0.021057524^-0.108865276^-0.03781406^0.084950104^0.0400618^-0.104056835^0.096386686^0.0659267^0.082438745^0.08864355^-0.056725617^-0.019879784^-0.14543489^-0.12219904^0.08896566^-0.10447777^-0.08976888^0.14325695^0.009908984^-0.026243804^-0.009802062^0.02443176^-0.0042898916^-0.23064671^-0.058896482^0.017276851^0.017038226^-0.031064065^-0.0066164928^0.085398115^-0.096934654^0.029397117^-0.051540457^0.07599766
AamirKhan,-0.102536604^0.040573407^0.02987748^-0.046533927^-0.17407906^0.054097828^-0.08446687^0.10246254^0.0049255546^0.053140275^-0.018303921^-0.04841309^0.12777181^0.116562635^-0.013521474^-0.07166592^-0.034172967^-0.072656766^-0.031703703^0.06512496^-0.0051598204^-0.21623878^0.034254566^0.1337989^-0.083421394^-0.015091022^-0.063562274^-0.010810711^-0.09563414^-0.07501953^0.014762599^-0.046505302^0.07532892^0.075487114^-0.14882445^0.105924025^0.029230854^0.17738359^-0.13120827^0.054693256^-0.06420536^-0.06810154^-0.011570023^-0.18043745^0.08189175^-0.10643244^0.07938181^-0.01784022^-0.061013762^0.10285116^-0.03259602^-0.07139018^0.04053034^0.12042197^0.11197451^0.09899315^0.023190698^-0.0069685853^0.1013333^-0.2194418^-0.04490789^0.12817842^-0.05288831^-0.12982425^-0.06908359^0.20250317^0.08235572^0.062719956^-0.062148176^-0.049463287^-0.034749325^-0.057089366^-0.06533175^0.069325306^0.21462716^0.050058465^0.004707816^-0.017848253^0.13385771^-0.016471924^-0.14794752^-0.064086966^-0.004613257^-0.055871356^-0.07682239^0.13324825^0.021265822^0.024519585^0.17253815^0.0047316933^-0.0678189^-0.124804646^0.250933^-0.017230036^-0.042003423^-0.013861652^-0.047790818^0.07316313^0.015888976^0.012860526^0.0068989005^-0.009263994^-0.074861236^0.078686476^0.00030138026^0.117641635^-0.12781402^-0.07499598^-0.13295841^-0.116187885^-0.101867855^0.110142134^0.035247892^-0.07210611^-0.016211145^0.06684511^7.977183e-06^-0.050978716^0.036330387^0.04408572^0.0052499855^-0.08359252^0.0034033677^0.002539599^-0.07621921^0.10495314^-0.042140894^0.055333883
AamirKhan,-0.076763615^0.037026342^-0.14425568^0.016407657^-0.08929425^-0.04360366^-0.042281143^0.029965239^0.056998633^0.16433333^0.08739367^0.036008116^0.18530291^0.16181862^-0.12110973^0.01931702^0.027712159^-0.008601262^-0.063552454^0.13309503^0.030006744^-0.25585607^0.03276697^0.14475791^-0.06161078^-0.021766666^0.010311523^0.028687706^-0.00028839847^0.086860344^-0.07812185^0.08927147^0.10841998^0.02538023^-0.25228807^0.08295696^-0.039049074^0.1528998^-0.15652767^0.045853242^-0.09149246^-0.07423647^-0.026195638^-0.08336924^0.002427102^-0.12993753^0.05712052^0.019830585^0.052976105^0.041032683^0.060484167^0.045994896^-0.075825624^0.057884693^0.12957446^0.09427492^0.0134640355^-0.017518753^0.1228322^-0.106248885^-0.07403252^-0.036467098^0.016993845^-0.060597178^-0.080460116^0.0991749^0.008622424^0.0808511^-0.019527445^-0.0026904603^-0.030203765^0.0016374637^-0.048058033^0.04255423^0.16152816^0.07485092^0.088256^0.080497846^-0.009068611^-0.073978^-0.102261394^-0.062694184^-0.00027976095^-0.025351383^-0.06658894^0.16225997^0.020778313^0.031828463^0.18843745^-0.0471383^-0.13826768^-0.12528555^0.120445624^-0.017548397^-0.0010829587^-0.07340573^-0.09851592^0.03320753^0.11209363^-0.044609796^0.082728095^-0.012103628^0.023077637^0.11530153^-0.019339358^0.0954206^-0.16362463^-0.021064697^-0.019183606^-0.12971018^-0.15415871^0.13534541^0.026232786^-0.020510012^-0.011394335^0.052604023^0.060062952^-0.028681694^0.066078804^0.10460535^-0.02257292^-0.05170554^-0.012248518^0.037874702^-0.14566769^0.14238127^-0.07482372^0.098787025
AamirKhan,-0.032062948^-0.01052565^-0.16112025^0.027707119^-0.12051737^0.012468942^0.0017022059^0.064932086^0.10345672^0.13690221^0.080903515^0.0110356705^0.15689954^0.10464726^-0.12994775^-0.029969959^-0.032398775^-0.008263409^-0.06435417^0.1089207^0.028862255^-0.22169389^-0.059261102^0.20491451^-0.073566176^-0.03861897^-0.012454132^0.008609497^-0.0013144331^0.10138847^-0.06938593^0.12218363^0.011840571^0.05498842^-0.22397661^0.09658091^-0.056194566^0.0640833^-0.16132842^0.015571793^-0.057320155^-0.12699558^-0.070814624^-0.06028613^0.061833467^-0.18725196^0.009480971^0.09537263^0.068300754^0.061450146^0.038124904^0.06624304^-0.018372921^0.031978764^0.15501407^0.09618004^-0.03959833^-0.006110076^0.116200745^-0.12941103^-0.06499516^0.00060954987^0.061262388^-0.05014604^-0.15661882^0.1232399^0.065218866^0.014275667^-0.00999944^-0.008256084^-0.09658909^-0.013823504^-0.046597622^0.08908214^0.09908562^-0.01019329^0.13341457^0.053021826^0.008696566^-0.035643507^-0.03187244^-0.052903924^-0.04002595^-0.11094274^-0.023784686^0.14300269^0.015411369^0.010126006^0.21655354^0.010747756^-0.033267085^-0.097468935^0.09762979^-0.017912641^-0.019716293^-0.013221812^-0.09112956^-0.04330181^0.13839422^-0.04007445^0.16298118^0.0036676223^0.0005983354^0.05124855^-0.03567494^0.098109156^-0.15011252^-0.071803115^-0.06782597^-0.04615224^-0.07555426^0.1626015^0.014350666^-0.08444457^-0.0012500891^0.05141334^0.13525459^-0.02969966^0.10746033^0.059748057^0.005276038^-0.087664746^0.054218628^0.037654404^-0.17634514^0.12905975^-0.046063773^0.060134936
AamirKhan,-0.03647356^0.11247575^-0.05730125^-0.042462178^-0.1926867^0.14938822^-0.12323217^0.008513604^0.035292864^0.09784555^0.029748783^-0.062471703^0.09176676^-0.0043257256^-0.10321758^-0.05278958^0.024231886^0.0057466794^0.0060155382^0.031913977^-0.01271523^-0.018268317^-0.022566697^0.25216314^-0.18084824^0.027595611^0.04835134^-0.03777072^0.065220565^-0.00976163^-0.0041159578^-0.031884324^-0.014297905^0.01806789^-0.04242763^0.07452467^0.07621067^0.09435982^-0.09620286^0.09669541^-0.13253713^-0.07475555^-0.1495395^-0.08582772^0.08031296^-0.106237985^0.10028371^0.10813923^-0.06881059^0.080663815^0.08746718^0.08628672^0.06703253^0.05099786^0.04525869^0.089862294^0.10941114^-0.018897986^0.12530932^-0.23863976^-0.04152164^0.11424619^0.09620364^-0.13353266^-0.10166915^-0.0048072413^0.19061406^-0.047012553^-0.027530203^0.06196851^-0.12376267^-0.10816386^-0.06532699^0.1041408^0.117443055^-0.06210274^-0.025241759^0.12568846^0.08722134^-0.028879564^0.00619081^0.06787867^-0.026493065^-0.107891925^0.06272284^0.05780006^-0.04804589^-0.026283842^0.10184996^0.051120363^-0.01446244^-0.053994995^0.17187095^0.061451387^0.02124883^-0.033398747^0.01738925^0.05304155^0.031231644^-0.024584174^0.16597551^0.07760206^-0.11631787^0.07546632^-0.009676999^0.02170513^-0.030060438^-0.18857503^-0.10926435^0.031570178^0.008092943^0.14000562^0.117736034^-0.06687823^-0.054765984^0.045287374^-0.055979993^-0.11475308^-0.0050018695^-0.058065854^0.013352147^-0.13223386^0.08393913^-0.09331202^-0.108416066^0.13231355^-0.08070371^0.009021897
AamirKhan,-0.06517061^-0.032325335^-0.1699818^0.025414215^-0.070220426^-0.027603336^0.026747689^0.08512439^0.14445333^0.06322277^0.026572814^0.018161898^0.12661535^0.2386882^-0.118814245^-0.05811724^0.052180402^0.0013769985^-0.049009603^0.047472507^0.03578897^-0.21825717^0.0007808203^0.16131908^-0.054996427^-0.106186524^-0.017797679^0.03463884^-0.013461767^0.076231234^-0.020931317^0.06035814^0.07468974^-0.035632033^-0.2275724^0.105273604^-0.08488842^0.096802786^-0.26994038^0.054062333^-0.04243103^0.055473946^-0.08559885^-0.024210794^0.004450705^-0.12223064^-0.019031925^-0.0021455444^0.13495839^0.0019698818^-0.015210027^0.026262095^-0.009582894^0.005688668^0.12374006^0.12889421^-0.010129502^0.06911302^0.15880495^-0.11648568^-0.07527932^0.03347605^0.012262981^-0.060024977^-0.10679419^0.09383304^0.059153445^0.044678878^0.007982721^0.052942064^0.015382295^0.015840933^0.016460834^0.013756454^0.081613936^0.08886218^0.050716344^0.028586654^-0.03875886^-0.13838872^-0.1107535^0.005071315^-0.047869794^-0.084354736^-0.021215493^0.11220897^0.026372286^-0.0006562878^0.12637979^-0.07124165^-0.08770518^-0.09555129^0.105798334^-0.14131916^0.09652044^-0.04195098^-0.06631723^-0.013949088^0.089569755^0.03131895^0.08458952^-0.016595475^0.084543034^0.027402151^-0.13896608^0.07607445^-0.17965198^-0.12204254^-0.069625326^-0.08557248^-0.05143464^0.09330816^0.030021867^-0.08768776^-0.01987543^0.08006578^0.1211939^-0.06982751^0.10341769^0.07615151^-0.03977946^-0.050361995^-0.047469527^0.027689222^-0.16724837^0.12441961^-0.10865176^0.09523817
AamirKhan,-0.0051188613^0.025423646^0.09428722^0.0015325745^-0.039161872^0.05557857^-0.13413726^0.07657949^-0.17716591^0.024014255^-0.06675746^-0.026791597^0.030108208^0.11072799^0.21040808^-0.04437049^0.10294732^-0.15529023^0.16734213^0.06422324^-0.04957277^0.04294217^-0.015957829^0.16547795^0.1249922^0.0707896^0.018950269^0.021190172^-0.03046486^-0.01866429^0.06483864^0.025987534^0.016192941^0.12882331^-0.107347265^0.13286003^0.072937064^-0.037095148^-0.03038063^0.019413084^0.041461203^-0.046723887^0.13847493^-0.056133598^0.01856883^0.021545582^0.1839446^-0.010418641^-0.01147626^0.06484909^0.1621764^-0.033983592^0.033934142^0.028310608^0.20491323^0.050101478^-0.07179317^0.021508358^0.17506847^-0.14980869^-0.036189176^0.036772348^-0.16531765^-0.08531698^-0.061512195^0.08494257^0.09560769^-0.027900169^0.0015271753^0.021240285^-0.085168585^0.06278281^-0.08300594^0.046019234^0.1608475^-0.026446594^0.028732562^0.090624265^0.11044593^0.12874942^0.02348447^0.027659964^0.08180892^-0.054885764^0.09665615^-0.08025228^0.032320805^0.02258335^0.054889247^0.054611392^-0.04884429^0.050344624^0.054887798^0.03617126^-0.0839329^0.035817623^0.07384179^0.066915184^-0.002452288^-0.13129683^-0.1290898^0.0865338^0.04035954^0.061195653^-0.21789083^0.06677207^-0.18927237^-0.066292666^-0.029499471^-0.04000189^0.046706125^0.0910769^-0.12215627^-0.057333536^-0.022214668^-0.059998058^0.08790666^-0.2142961^-0.065023944^0.06897278^0.12675102^0.055080555^0.061979726^0.0036990033^-0.08221588^-0.020466138^0.11598872^0.039821807
AamirKhan,-0.07578298^0.06690555^-0.173234^-0.013310461^-0.14121753^0.0042569335^-0.04354865^0.06077228^0.07173558^0.14778502^0.034809656^-0.01734792^0.15304177^0.17771809^-0.1360305^-0.036611233^0.06703783^0.0049881153^0.0062617334^0.07903508^0.007106811^-0.20146105^0.018093197^0.16532382^-0.11197903^-0.04407708^0.0028399448^0.027668761^0.05261532^0.08217613^-0.036769576^0.041838016^0.070752814^-0.038854934^-0.19410786^0.086359955^-0.03987525^0.17229724^-0.17538765^0.07963421^-0.16990972^0.0005738848^-0.1091646^-0.07438736^0.045758028^-0.12573083^0.047624875^0.037921272^0.052309^0.044522665^0.04608034^0.10986587^-0.015775317^0.026129864^0.07751786^0.1063424^0.057206023^0.022686211^0.14419883^-0.16946077^-0.067438714^0.03960754^0.058502596^-0.11032397^-0.11355184^0.054194715^0.10191215^0.028134653^-0.036466252^0.034863647^-0.031067453^-0.016543338^-0.048248023^0.095305875^0.09288134^0.023358984^0.060929824^0.056757722^0.030587634^-0.09509344^-0.10047192^-0.010223765^-0.050282728^-0.07584905^0.015373935^0.07224495^-0.039944734^-0.007463774^0.22173259^-0.05912549^-0.11976079^-0.08414497^0.16538946^-0.027835045^0.11079685^-0.0804942^-0.025953714^0.053547032^0.05852053^0.0035194848^0.10291232^0.029468156^-0.00678998^0.09100301^-0.10301919^0.08991885^-0.11999792^-0.14967927^-0.00945703^-0.059031215^-0.06577857^0.1213248^0.058438603^-0.04173912^-0.03484547^0.06512539^0.09646276^-0.085229^0.09287019^0.047868058^-0.05187371^-0.08763466^0.009064301^-0.025869993^-0.1622512^0.12543492^-0.09242532^0.06349442
AamirKhan,-0.024656065^-0.017876213^-0.12866515^0.020834733^-0.038336992^0.05270324^-0.026837997^0.10327568^-0.025470106^0.13498618^0.03631651^0.038016833^0.08250959^0.120110236^-0.104832396^-0.020396044^0.08527328^0.03789367^0.045729883^0.10434681^0.009201973^-0.22682247^0.025328232^0.19014947^-0.014674908^-0.052313298^0.037292592^0.068727605^0.0054828427^-0.009010239^-0.05707322^-0.017174995^0.0046613696^0.029129822^-0.2139055^0.064045176^-0.047389273^0.022091849^-0.133098^0.01635974^-0.042374536^-0.009675815^0.039671987^-0.073908105^-0.004592974^-0.24763195^0.05783256^0.029278796^0.07298436^0.12188395^0.08098828^-0.024188465^-0.09193902^0.052148666^0.1308925^0.08487254^0.0061814254^0.060426217^0.1347999^-0.13220777^-0.037628956^0.056050356^0.06375211^-0.13844126^-0.07073289^0.12467908^0.011090313^-0.040423065^-0.058799494^0.06946426^-0.07674316^0.092372745^-0.012824374^0.14994554^0.07731612^-0.018957468^0.17559515^0.109726^0.03730222^-0.14817116^-0.110879876^-0.013507826^0.04414133^-0.076225415^0.0070023783^0.07560679^-0.019639218^0.08789142^0.24781573^-0.044061527^-0.040112633^-0.0645997^0.09776054^-0.039506268^0.1354968^-0.052862898^-0.031056115^0.07067775^-0.0072248024^-0.00050913234^0.02179749^-0.004024035^0.02545654^0.0621423^-0.029908944^0.1413632^-0.09838072^-0.13153648^-0.061988223^-0.08958381^-0.09330944^0.1519566^0.14603977^0.016711302^0.013368736^-0.033056393^0.18922809^-0.0067091775^0.075924054^0.060531776^-0.039054707^-0.074552484^0.046683688^-0.039729774^-0.19338618^0.11083596^-0.054308146^0.06039065
